crop,farm_area,temperature,humidity,rainfall,soil_moisture,location,irrigation_amount,irrigation_decision
cotton,34.24056277396516,24.754335928672166,88.8679364082651,17.849248250447083,47.22593835370444,"Kolkata, India",36.22268675472117,0
cotton,22.16610776462063,24.14650664734458,70.09116042339241,0.0,54.49334736763981,"Kolkata, India",493.9550871698642,1
rice,24.859779431470933,17.179082988305566,62.979615561644565,0.0,37.5446879065841,"Punjab, India",670.4212321236124,1
wheat,9.081198183191113,18.104845547219572,40.31573398599075,0.0,79.90977948814712,"Haryana, India",301.733918830537,1
rice,6.9321784796916734,18.27393470545205,46.04675771290924,13.020119828659416,52.29263436045175,"Maharashtra, India",11.23930260438965,0
cotton,16.135974186929243,21.62990607507968,58.433260352461815,7.295743764290309,62.6020019483078,"Kolkata, India",101.51187253628132,1
rice,1.4194919903735235,13.291857641181185,59.12943061518993,3.4364106819115996,50.59525368109363,"Maharashtra, India",376.8470116314098,1
maize,43.94111556000163,27.484071134575323,54.6798642490365,0.0,41.24178327571546,"Haryana, India",685.6206163809928,1
rice,39.07765604719569,30.5829013930615,83.09552436916651,6.569220204608512,25.115478525319332,"Malda, West Bengal",637.9112382305437,1
rice,42.185249350677104,30.02891915112434,42.338306354932755,5.450427296829719,59.39234671264217,"Haryana, India",457.8729883879867,1
maize,40.04325104954681,20.342606180624696,83.2907867398902,0.0,50.55374396212587,"Malda, West Bengal",545.8836334016058,1
tomato,22.90963804429302,25.654143715003357,72.95249167367278,23.184538708406464,69.50143718307098,"Maharashtra, India",5.8872934350301875,0
wheat,24.855303167841697,27.274516835367837,70.93229563000492,0.0,63.074507235546264,"Haryana, India",365.92161784757485,1
wheat,7.828369906721083,40.0,71.46955773064133,2.7851866751296908,30.004016666951777,"Maharashtra, India",429.47239040888485,1
rice,9.88614847929687,29.74477914290798,49.469837583277545,7.067124103975659,75.73072158201421,"Punjab, India",303.5811445161129,1
tomato,13.145876382828996,35.42267615198384,84.91347953336998,0.0,52.84803900635215,"Kolkata, India",596.2918435694233,1
maize,3.1918968814787276,20.064291055664167,73.2508063095762,0.0,77.63241629490682,"Haryana, India",495.7072016123059,1
cotton,14.036166186754874,25.79814543866714,45.54705812378174,0.0,54.37869557957326,"Haryana, India",511.13756561772385,1
wheat,3.614413897004757,29.679036881580956,57.17791864627017,0.0,26.402746599068237,"Haryana, India",492.2101773105692,1
wheat,29.54463315568841,34.26898026036125,81.25776514830616,0.0,46.41138782670133,"Kolkata, India",450.51554179794834,1
tomato,5.564858686808672,24.346323228335937,72.99318868787115,0.0,68.4203688707502,"Kolkata, India",444.1169090550234,1
rice,25.547952159061982,18.226842639068515,42.26549609448091,0.0,23.61442981143022,"Punjab, India",759.334320860595,1
rice,11.738458705274521,16.294650924560823,47.51194196507851,0.0,35.55076212243938,"Punjab, India",666.2441214272528,1
maize,3.244391184535436,28.15564161226239,62.83950961455259,0.0,21.218763687302395,"Haryana, India",811.4706225938895,1
tomato,4.169688170380519,29.77184362966105,65.69490710407642,0.0,72.516092231937,"Malda, West Bengal",492.94659266694947,1
cotton,2.0171417582639766,34.399208046900945,72.60039276386689,16.452925341799606,27.152754086330663,"Kolkata, India",259.4025158249352,1
tomato,23.575740290270616,17.47645397022529,78.8617011495321,0.0,49.74917893323705,"Malda, West Bengal",431.0329555032718,1
maize,31.516158057775584,21.23089556678201,77.39244853800135,0.0,39.743564846072445,"Kolkata, India",611.551896431819,1
rice,38.33358348141418,26.78215433902236,63.24515684954373,0.0,48.840750115130035,"Haryana, India",752.8664372566216,1
wheat,35.07520181070669,21.900094723177226,35.66206719698255,15.956565273003232,64.23219508557519,"Haryana, India",0.0,0
tomato,16.754802034479635,25.580090161801376,60.124095096853594,0.0,29.369284951850375,"Maharashtra, India",606.0387213396446,1
maize,45.37889284260637,30.286612938435567,60.636131808995756,6.943875254386328,25.14606828100697,"Kolkata, India",472.92412115984405,1
tomato,17.620935583145304,26.469392199083476,68.38800489848792,3.9510857622777205,53.82936681416181,"Maharashtra, India",305.8347414829317,1
cotton,1.8363015918824968,30.827357103846463,71.51280275071431,0.0,71.55336823410784,"Punjab, India",558.2735710384646,1
wheat,43.29450417998264,18.113932712095988,75.25659849098722,0.0,73.66422335626413,"Kolkata, India",301.7975289846719,1
maize,14.483613389662029,29.58828145164824,65.83694725421448,0.0,34.04976510042419,"Malda, West Bengal",756.2947558759179,1
tomato,34.45009333787634,31.206915887016017,53.34664836406648,5.619626463781017,60.43830870356688,"Maharashtra, India",235.3102376296182,1
wheat,3.3036102094882565,35.3567324423625,40.901844449883995,0.0,72.8831237892692,"Haryana, India",422.49712709653755,1
cotton,46.67237277869329,22.800302155683625,71.43199680710303,0.0,25.822845291866955,"Malda, West Bengal",617.470702666025,1
cotton,9.971562560362184,31.8833266946684,52.500412523384156,8.019675330089553,22.837341985096057,"Malda, West Bengal",350.8013987652739,1
cotton,44.61581637374496,23.039681638587588,65.6735470991618,10.480886283442308,61.374098987199126,"Haryana, India",0.0,0
wheat,9.054780748099429,31.828838106540456,65.80099058582175,17.9206506173631,47.39028355286089,"Haryana, India",78.07346082656346,0
tomato,30.0379847444502,26.5542311395443,69.01881768559255,0.0,70.17467527136256,"Malda, West Bengal",463.98808025589875,1
maize,41.31882735043884,24.408599484807684,64.62008452013238,5.459644959040995,49.68687359995356,"Punjab, India",326.5636308718048,1
cotton,36.2877107584417,23.35295583715079,67.68535643912152,2.2442556381249195,57.5710173247297,"Haryana, India",371.3167764652619,1
tomato,44.512454457459086,31.928041906877628,64.56347708899108,9.223249890665546,32.826064692188844,"Maharashtra, India",214.3874901089531,1
tomato,17.05819182533096,23.190732279947873,70.5021839397384,6.622734729151486,64.89696900554202,"Kolkata, India",102.57985406195655,1
rice,37.46338842719871,31.187192762823404,66.81661842257678,0.0,48.54498162382369,"Punjab, India",818.9059835417372,1
rice,34.12809524588269,28.45835691418882,70.19464440613507,0.0,20.85376225837685,"Maharashtra, India",956.773537152018,1
maize,31.73419497821294,26.703867997908333,61.79593987031822,4.429856469357013,53.350176001562915,"Haryana, India",385.07010295383753,1
maize,18.9983844913935,27.438712074483227,43.98312996994483,0.0,72.21102115834407,"Haryana, India",576.8258328193156,1
cotton,41.928630656267416,38.16879705810582,71.54896492882266,0.0,25.50108985734115,"Maharashtra, India",818.0290374047498,1
cotton,8.869952169573756,34.25713302282506,65.4250026547041,15.126853583505351,44.34943978318931,"Maharashtra, India",155.68349658176658,1
wheat,31.52608227190648,24.934892349433497,76.31800661386745,0.0,30.47049280683442,"Malda, West Bengal",435.28572752131095,1
tomato,48.9233964848142,28.584773427626914,82.83164572781286,6.2348088371942945,45.14075699111097,"Malda, West Bengal",254.23971830450654,1
cotton,41.719138416745466,32.3730226079618,47.4864675513749,0.0,59.06529064270032,"Malda, West Bengal",573.730226079618,1
cotton,42.213138735966595,24.959941240255425,37.673664365370925,0.0,79.8113688170414,"Haryana, India",499.5994124025542,1
rice,1.729245245655838,19.342387031971576,48.08686155744729,0.0,35.85373498865804,"Haryana, India",713.8038722431621,1
maize,35.50560440196666,35.310359408343835,66.743956373779,0.0,32.96105467635292,"Maharashtra, India",842.7940896458706,1
wheat,30.511404997921716,17.007158215202182,59.173691216347336,0.0,49.19481344883628,"Haryana, India",311.12026480106016,1
rice,13.554692322998251,24.331236389858564,80.91781954490673,18.57205945222853,31.080460861534874,"Kolkata, India",222.36871492917987,1
tomato,18.067757719197928,29.28880601972336,85.34777597694422,0.0,28.724454983350334,"Malda, West Bengal",653.6263152232497,1
tomato,30.604222618422234,28.389254254444783,66.0514948542929,0.0,64.01010097376823,"Malda, West Bengal",480.50328829000307,1
cotton,17.692893995650984,31.096450463614673,69.67271379996743,0.0,66.60840681945783,"Maharashtra, India",560.9645046361468,1
wheat,14.087016113224026,24.93077076029335,66.75261645279058,2.3595532328521327,28.50053146317974,"Malda, West Bengal",324.1574558941573,1
rice,39.26394751756743,26.936782995191873,61.32518736850345,0.0,52.443336381192395,"Haryana, India",732.6617913610535,1
tomato,44.927151184358195,10.706543007970595,83.63113402971804,0.0,51.11419886974149,"Kolkata, India",357.94817086813515,1
cotton,9.435929497275868,18.268381563412724,62.72085672727738,10.993311011661328,56.531104225844636,"Malda, West Bengal",0.0,0
rice,1.1588349629168595,23.870182711503574,43.13334431297163,0.0,42.92243514120448,"Punjab, India",745.2364575818739,1
rice,26.451047579057985,28.001911167035598,44.099093039183245,0.0,68.47512209914959,"Haryana, India",645.7215071694011,1
tomato,6.017724716778955,36.48464522484645,73.94690900665854,17.726096384817453,33.32027087866396,"Kolkata, India",264.83128337404014,1
tomato,47.05778372989549,18.871824564915002,82.14784933665959,3.4319348959457496,54.71983310587925,"Maharashtra, India",253.96938682276382,1
tomato,17.10381724088778,34.0500187944749,79.70579239136447,14.360219481926983,74.37184906493965,"Kolkata, India",81.45016915027406,0
wheat,22.814761457077665,38.52987837082768,68.82882122595565,17.200001299218904,50.75043860516213,"Maharashtra, India",113.6073368938329,1
tomato,19.914910639170085,24.009677213673058,82.7232038177348,0.0,26.162438040778362,"Kolkata, India",601.3673913348543,1
tomato,5.240274742575665,20.72090857424704,75.35518803460984,0.0,22.75490817617634,"Maharashtra, India",575.034531027912,1
maize,38.31650493995288,22.719507512594852,57.177453148463115,0.0,37.56738888667468,"Maharashtra, India",642.6666296389825,1
maize,43.953634930941156,30.121220273766276,67.6923429488339,2.0868139600352396,51.02122586470769,"Malda, West Bengal",556.4340335686497,1
cotton,49.36138194637769,24.219670784986494,49.04719336670932,0.0,34.23872054608705,"Haryana, India",594.3830418295349,1
wheat,5.935427885424291,15.724925715239596,42.21159909730855,0.0,47.95700203386605,"Punjab, India",305.1522698355144,1
tomato,24.863949584810523,23.40118324378043,66.9689962007112,0.0,29.15976166611351,"Malda, West Bengal",580.8442778431016,1
maize,31.942240037488187,24.229608030324542,53.02478677829629,0.0,66.37397497633287,"Maharashtra, India",541.52568833357,1
maize,30.842344583891155,26.763523314284456,52.582193036527535,0.0,54.25694611655764,"Haryana, India",602.0996338521127,1
maize,27.154788518190095,22.164821821697828,50.46389927468941,0.0,74.02599364648461,"Haryana, India",518.8130400386761,1
cotton,47.65679250885103,30.770255009075523,69.20403073039053,12.299692741165277,73.45242386764312,"Kolkata, India",57.70255009075515,0
cotton,44.2863827278695,31.688462181620178,67.49771796265684,0.0,31.10841991843685,"Malda, West Bengal",702.3223152074861,1
maize,27.300997554522354,33.87313143486246,69.81578791097616,3.4674377866062818,71.54265576704935,"Maharashtra, India",474.23255645317295,1
cotton,21.95996242549435,21.548631678612487,76.68943174640435,12.993240344976114,53.51184764486164,"Kolkata, India",0.0,0
cotton,25.786090550497093,19.1102991172058,56.98815867471435,0.0,25.736377048352466,"Malda, West Bengal",570.185707337088,1
rice,11.92794450715805,31.10241761963644,52.60828116886182,3.877334242770442,73.25431069926557,"Maharashtra, India",479.3622992971151,1
cotton,4.4963500897726005,21.379601306243977,33.99336102915744,2.8955994514976764,30.77685827344013,"Haryana, India",431.362006053805,1
cotton,40.92534628542422,29.026866971434515,70.70050897470112,0.0,76.82199873154346,"Haryana, India",540.2686697143452,1
wheat,8.610986704801624,16.129448438606232,68.93415956689334,0.0,56.69854003015834,"Punjab, India",287.9061390702436,1
cotton,24.511945345945676,22.288510805246904,64.4244409452924,0.0,58.094484348554175,"Kolkata, India",472.88510805246904,1
rice,33.16595749055818,30.711981923199467,59.721949355857646,8.107259862911983,26.011124259948208,"Maharashtra, India",557.2656839389905,1
wheat,34.05905725446294,18.54844488922921,78.64157112284053,0.0,53.10117196250744,"Malda, West Bengal",310.6274847947452,1
cotton,49.35965830962628,28.168921481682794,56.94366708377456,0.0,27.513555975994016,"Kolkata, India",677.8316732291324,1
wheat,1.7077194803918339,26.649510393450747,61.9800422573122,0.0,79.58238023200308,"Maharashtra, India",361.54657275415525,1
rice,36.74264506462745,23.936957128260417,62.17110094866911,0.0,63.06803806755764,"Haryana, India",627.9509804074448,1
rice,43.255292654077834,31.36273255972324,67.90065035876678,7.239823136037032,46.03534934794099,"Haryana, India",476.4472173855311,1
maize,1.1216546514321193,23.480690859437395,70.84434950895341,6.495549644600541,60.59933913926932,"Kolkata, India",208.51011722378428,1
tomato,44.26340416566139,22.214109540389057,50.81997371822368,29.26925176194785,47.28886827792551,"Haryana, India",39.56318940583958,0
maize,36.799392904704966,22.270802925239533,89.81658177805272,0.0,42.047105630802875,"Kolkata, India",613.3300826606703,1
rice,23.29299088774222,33.80958835606447,71.74160462247913,0.0,47.37264525695633,"Maharashtra, India",865.3997104357785,1
tomato,49.17595442776021,22.342512915267363,62.9450746791685,0.0,30.77943773615854,"Malda, West Bengal",561.2384178163974,1
wheat,49.41385105886435,26.841765521949654,41.108784720211794,0.0,49.020662991343286,"Haryana, India",384.59091575621244,1
maize,16.078248130811915,19.83808998258655,47.179367187603354,0.0,47.81459763432032,"Haryana, India",553.3197082605526,1
tomato,48.394629958106016,26.095416576816127,68.10486247629271,11.474211462088597,25.380116405846977,"Punjab, India",180.55778158870066,1
tomato,42.66893805306552,24.30326864757487,63.841205245311684,0.0,50.49444252124401,"Haryana, India",497.00160813568453,1
maize,49.79053069974107,25.73667468515789,43.13752421136229,0.0,37.85081005552229,"Maharashtra, India",681.7188084595377,1
maize,33.739015136933745,37.458434495892526,73.40779372341814,8.462980186965481,41.421118645312475,"Maharashtra, India",391.5386329574018,1
tomato,2.9563847418836375,28.54831529982791,73.58641822884049,0.0,69.49409646362801,"Kolkata, India",481.9348376984512,1
cotton,20.306088137188123,27.747732553913412,50.85746883971358,13.799800876439427,69.24603326838789,"Maharashtra, India",27.477325539134085,0
tomato,43.98018947950599,23.931111359907415,63.7446163973533,0.0,23.680315932755118,"Malda, West Bengal",611.3341278037371,1
rice,47.222371688360425,25.629761629070682,78.88815815677613,3.9614586082232104,42.65276327654763,"Malda, West Bengal",575.6342983203469,1
cotton,38.04704043903936,28.399727400984652,58.137597733312106,0.0,27.14763179510557,"Haryana, India",682.728160971168,1
maize,17.8350504938406,17.894811253840402,51.844833169151634,0.0,25.793049918864323,"Haryana, India",633.2459971952286,1
wheat,7.2580568203592035,25.763194403164515,65.83776549401887,3.6219298530187958,78.67079874470203,"Maharashtra, India",174.2458681712118,1
maize,17.943569355391567,33.15809631489046,52.07152860304829,18.639879340859423,47.991427802408936,"Maharashtra, India",166.5625862956948,1
wheat,24.17451610607888,29.257740676322623,66.09159611748392,0.0,35.81865879669885,"Punjab, India",452.6557213125526,1
cotton,8.444904832654506,17.1829326362918,49.1223137770243,0.0,48.6616100416575,"Punjab, India",448.566514026449,1
rice,36.98420994200566,23.047377150802884,51.00061272895733,0.0,63.09724928971459,"Haryana, India",616.3676138202413,1
maize,30.9231330646318,24.40084098408267,44.36893776501511,13.413511569283273,52.47898289852322,"Punjab, India",34.27915351045772,0
cotton,14.132615812957429,29.34361628086984,53.617852272207266,0.0,54.78371907191688,"Punjab, India",544.6115115851603,1
maize,5.155186885304719,28.024006819698926,75.3417885495355,0.0,75.11570786605444,"Malda, West Bengal",583.2640750166881,1
tomato,34.48954060869126,28.820017468197786,60.236587343194856,4.273281115326808,73.89550399122975,"Maharashtra, India",270.71610144743966,1
cotton,41.91025274901336,32.43551331023176,78.6783042717656,21.15990133355619,64.9797190075025,"Maharashtra, India",74.35513310231772,0
cotton,28.674064876463646,30.677770694056534,72.25708366997416,0.0,50.43696629952334,"Maharashtra, India",582.1836613450045,1
tomato,42.801304441350986,23.409900469971923,44.79303612622863,0.0,74.90877544148609,"Punjab, India",435.68910422974733,1
tomato,16.667327672958816,28.30716424691626,43.987636783830354,0.0,58.21867046434336,"Punjab, India",500.30477652996433,1
maize,31.78626656280191,21.97998511433516,47.72909246125466,0.0,64.33587088922685,"Punjab, India",516.7798362576867,1
rice,15.650563763550073,18.390412566901745,38.632378120918204,0.0,40.50964188464147,"Punjab, India",674.2368074473512,1
maize,15.205403756201573,19.53395376106114,68.90471701842006,0.0,52.25822132771452,"Malda, West Bengal",527.7984128478648,1
wheat,32.2735455566295,28.33135629886619,40.67714408066887,3.279952463786363,59.26035877768343,"Haryana, India",209.3218709027452,1
wheat,38.03743829830447,21.856378843775133,72.94691060309549,0.0,24.973308268719336,"Kolkata, India",426.48059492945555,1
maize,14.210354865111626,33.8566219022669,70.09954349043196,0.0,70.48524151648,"Malda, West Bengal",647.4228409249359,1
rice,21.667896978126553,26.37235229359732,68.57884477977257,0.0,79.5311962147425,"Haryana, India",616.4682275231679,1
maize,38.01261655297364,20.031854553174785,72.13045622074387,10.163206619442802,21.090069255630016,"Malda, West Bengal",179.93056672778562,1
tomato,47.35253279056897,34.06447454173361,69.38323585374025,8.933679478428935,54.13762196516818,"Maharashtra, India",129.34904876335656,1
cotton,8.216464077758893,26.16971091332958,82.63433634219652,0.0,73.00951491186487,"Malda, West Bengal",511.6971091332958,1
maize,3.8126915949029567,34.063896601022726,79.32695533622052,3.618208730625697,28.741082083196403,"Maharashtra, India",671.882510606739,1
rice,34.82847416692471,16.30372177041239,68.37023006370931,0.0,25.364352871952462,"Punjab, India",716.8788632472506,1
rice,37.87673044679592,32.42952460332644,87.79448592270114,0.0,35.44564566048175,"Malda, West Bengal",927.2871123631282,1
tomato,43.376651085726465,25.67266841923362,87.04986176883385,0.0,37.868286779942444,"Kolkata, India",568.3879330668892,1
tomato,45.68322602894912,19.61011808715075,84.38047167947494,0.0,74.16528024997513,"Kolkata, India",401.4910627843567,1
wheat,16.392022021820864,23.150775859158752,55.805763440908876,4.362705811145188,44.21750771066728,"Malda, West Bengal",155.26311631672556,1
tomato,45.377807069321335,29.58282611387243,60.496975930026764,0.0,31.8220438332271,"Punjab, India",641.9494942530488,1
tomato,30.78669888050415,28.506870058412524,66.50334942713067,0.0,24.543545255825364,"Punjab, India",664.3456287944239,1
wheat,11.161637059631268,27.394706238547244,47.9628931261058,0.0,46.34240066503177,"Maharashtra, India",398.51580984189985,1
cotton,11.455009246479419,28.522198187363355,41.5233661909967,0.0,60.31145403654505,"Haryana, India",535.2219818736336,1
wheat,40.411155734869595,31.80813889613415,77.55521799299312,0.0,20.474642453298042,"Malda, West Bengal",534.9494637595608,1
tomato,6.646326180803236,23.182028325368105,64.4775924567729,0.0,50.96998197099555,"Punjab, India",483.6368239022077,1
rice,19.52137226710823,28.982629398312877,77.40232447216492,0.0,76.35335102289054,"Malda, West Bengal",647.7915527797545,1
maize,40.029666861376654,21.913389466825503,76.22093760659122,0.0,58.67766079662712,"Maharashtra, India",522.8711796811398,1
maize,39.37686316335027,29.254094983714744,54.35233543040293,0.0,27.0176229107689,"Haryana, India",793.6322369535246,1
tomato,2.7634870132947014,30.947299820235948,79.7746392414038,0.0,58.62766197972965,"Kolkata, India",523.0239154424063,1
wheat,32.684803274191204,30.583558007679454,89.0711395867398,4.444452459655181,75.53687504058985,"Kolkata, India",166.86228307099717,1
wheat,49.84157629539931,32.83560194528979,61.63275781539795,9.550723838143409,20.450323266464334,"Haryana, India",194.72330817997306,1
cotton,16.462780099972292,37.271713113144514,49.16217630168422,0.0,66.30538185361992,"Punjab, India",622.7171311314451,1
maize,45.80094613280042,20.205980728146194,67.40673914335724,18.11032025353462,45.02778135037279,"Punjab, India",21.71750906019838,0
cotton,2.6005369943874777,25.1697464695086,78.04581462119786,8.488465373669804,43.73539645236797,"Kolkata, India",133.78842641801845,1
maize,14.87031440117903,24.506999202283023,42.78424509338477,0.0,56.07766459397097,"Haryana, India",565.9371273650235,1
rice,5.373782151229388,37.204735300577454,84.98789471966612,19.487652146517995,56.92592751246065,"Kolkata, India",244.04912981348298,1
wheat,23.781019635684142,24.09518372208873,61.56774395836851,0.0,28.748180748996887,"Kolkata, India",433.8849382963155,1
rice,49.63780612814116,30.35257579653484,67.96429820582016,7.540130375414823,77.63110802200691,"Malda, West Bengal",287.224390787677,1
tomato,45.999009084466955,26.9887869648822,69.30298355076246,15.118496109119665,78.70306786752339,"Punjab, India",17.899082683939753,0
wheat,28.88681785436739,22.96983918483319,71.57343865293934,0.0,55.24597153306351,"Maharashtra, India",335.78887429383235,1
rice,15.64640252212179,26.88166641085941,49.49091268945861,0.0,40.2807312628283,"Punjab, India",807.6062193219078,1
rice,17.688600852283063,28.26765516636271,69.90336922405248,0.0,71.1043843499293,"Malda, West Bengal",639.2118619963526,1
tomato,26.54311878304946,29.297874501678905,46.177394008960604,0.0,64.54681152906267,"Haryana, India",488.6808705151101,1
cotton,40.672718864696826,23.617842576097964,56.02227545443391,0.0,59.458137372010974,"Maharashtra, India",486.1784257609796,1
tomato,0.544983948787942,22.350763878442642,79.31657155610692,0.0,29.78765164726086,"Kolkata, India",565.5627963543759,1
wheat,48.53801359657244,23.87893520232239,72.02645317098305,0.0,51.13876118868838,"Malda, West Bengal",355.36387333237224,1
maize,22.614798965481658,27.489485877302368,46.70526201122296,2.807039559923746,79.81514000424764,"Haryana, India",437.03236665413874,1
maize,17.864446473306216,18.32619495819587,78.34260832876548,0.0,20.02461895024321,"Kolkata, India",667.106071358047,1
cotton,33.30892949971668,32.73648450093915,55.24047769119066,0.0,75.12481608797749,"Haryana, India",577.3648450093915,1
rice,20.664337507339887,30.75511189100537,57.86359753173763,10.322201967606253,63.58018806672713,"Punjab, India",195.9037242308127,1
cotton,17.501288657480416,28.36296289960384,81.5921567727258,0.0,63.93545076470407,"Malda, West Bengal",533.6296289960384,1
cotton,9.106442044673795,21.28733953098441,54.479825156781885,16.651511818199598,44.72201863702761,"Punjab, India",10.447436613947445,0
cotton,48.347013664644564,29.82498596963959,69.04659957773366,7.118699353765467,43.77700136404773,"Malda, West Bengal",253.84496628345937,1
cotton,29.420240897270634,28.84485945949259,53.40275329265561,0.0,20.42261321112845,"Punjab, India",724.6300478072562,1
rice,3.0239822447158646,31.353258135835553,59.587237500528104,14.623547208263657,44.46744096489405,"Punjab, India",248.9002444508808,1
tomato,15.546170965591521,31.089332494193954,62.158546688204225,0.0,32.58606777846712,"Maharashtra, India",655.8107166001562,1
cotton,26.52435795336793,25.432141289491838,59.20467296220045,0.0,37.68543725326906,"Malda, West Bengal",591.6424603758092,1
maize,10.095324067252163,29.185798717754974,65.73660182334683,0.0,67.35138133223842,"Malda, West Bengal",596.0437858953047,1
rice,23.24215592634816,22.374625314967492,69.71365703253167,6.998438805277202,29.519782653675854,"Haryana, India",448.70177904981625,1
tomato,15.222548160462885,19.562654693934807,77.08515527247337,0.0,50.72880086285896,"Maharashtra, India",448.27392166878957,1
wheat,6.585521962803636,23.41646198763007,76.01956591483818,7.599408111181536,40.38195483642524,"Malda, West Bengal",38.458015873107854,0
tomato,39.87629106524283,25.18593716376949,54.7740240978635,9.085977671203938,26.701318666753306,"Malda, West Bengal",163.36656794817668,1
cotton,16.58123301859867,23.87087542166173,53.23584680720763,0.0,45.86572527964649,"Punjab, India",533.3487544091803,1
wheat,36.06059612815726,28.874486527682183,75.60251692046617,0.0,25.908137289336217,"Kolkata, India",486.83304729073376,1
rice,43.48550858710337,25.39566473910561,55.963095835460315,0.0,60.72306048740955,"Punjab, India",660.8500808870436,1
wheat,46.11591391469027,26.859217300298962,46.7866856644652,0.0,35.45239826192643,"Maharashtra, India",433.9751539385049,1
cotton,24.654110397804985,26.108521773374697,78.4973063722324,11.687196237421087,23.37019486516357,"Kolkata, India",172.74047617588565,1
tomato,26.90531380126983,37.079788481160975,63.874629358054065,0.0,74.24779902949933,"Maharashtra, India",558.7180963304488,1
cotton,26.50589945571974,25.07558813599645,83.47761211343679,9.842475514306017,24.723805906524348,"Kolkata, India",160.24192821970126,1
rice,15.531457012988321,31.331491318367277,54.91954746187628,0.0,46.76636558743057,"Punjab, India",833.0321288451003,1
wheat,41.88145938453298,29.963402826846234,48.31975092968018,14.942719638879733,53.791981402744796,"Punjab, India",39.391596682751754,0
tomato,17.412072335865453,32.30086734982743,66.59629587313768,0.0,47.96449049209847,"Punjab, India",590.6685633441447,1
cotton,9.446664371655517,25.20035816427568,70.35662035036928,0.0,74.06720470151245,"Malda, West Bengal",502.00358164275684,1
maize,1.3392735637910704,32.54139779891494,67.89447814697382,0.0,78.89693793500493,"Maharashtra, India",632.9553757880643,1
tomato,11.514742612998758,19.16601021257508,77.3294177212022,7.146467084270259,37.25868404923895,"Kolkata, India",140.50347732507595,1
cotton,36.011125947586535,24.881974441855863,66.94760481080056,7.588851248641365,78.58248616147927,"Maharashtra, India",119.37718198649037,1
cotton,14.093511692813399,26.154978848279534,73.67900979327264,21.576378318681446,39.16853275383411,"Malda, West Bengal",92.53562569427993,0
wheat,16.708341055849175,21.83333064829659,65.1978314649914,0.0,21.849966367064624,"Punjab, India",436.5101685674152,1
cotton,12.784559530514533,35.44203592122229,81.58037391192428,0.0,40.86709672994407,"Kolkata, India",689.8425039242109,1
tomato,33.18110159044372,27.47396784227214,33.04489423988283,3.460790691276297,34.29575900397516,"Haryana, India",432.42513517033365,1
maize,7.442161069029407,29.49736017648921,54.03256669457123,0.0,31.139315796105844,"Punjab, India",772.4823831613298,1
cotton,23.775733814633128,20.56413658153275,69.55247219182057,8.03667569359617,65.74935394860893,"Haryana, India",53.807581135519,0
tomato,4.011387540160518,22.957702215395376,57.68923646665819,2.272793523007636,33.17357851482765,"Kolkata, India",444.5581447647928,1
maize,4.43165354959299,28.113334075034302,72.51417134057746,0.0,51.12271059277285,"Haryana, India",636.1119430017275,1
maize,38.868443095801815,32.681589380268235,62.292156079031955,0.0,38.654522163683026,"Punjab, India",769.9340028277564,1
tomato,47.79666245812939,30.42469240596881,93.76255803259791,8.71448816628196,43.922219310548925,"Malda, West Bengal",155.7679235664749,1
wheat,10.088864796110716,23.898950022526982,77.98855615358941,0.0,43.27524652349678,"Haryana, India",382.42561955686745,1
cotton,42.62982890191804,20.79633297516819,68.35438673058768,0.0,32.87262951532039,"Maharashtra, India",559.2985724098115,1
wheat,27.505961617158956,27.067524294584175,68.09031190153691,0.0,35.980110463402895,"Punjab, India",433.79496929898465,1
maize,19.163439141525398,25.520277468942034,81.73152117682379,5.014549256261237,54.06007306187917,"Malda, West Bengal",338.0051326218023,1
tomato,13.937443037077516,20.17936565775322,62.82509633122369,13.79443576818108,55.43317406205341,"Malda, West Bengal",0.0,0
cotton,41.88760999194126,21.490773735364275,81.53324754767735,0.0,27.222674672568104,"Malda, West Bengal",594.0466720307667,1
rice,18.230465155002907,27.910893693720553,67.6796006844239,8.957146720391954,56.2525145476193,"Kolkata, India",274.3603972642751,1
tomato,13.374638818634361,19.26080778916317,47.16639477330224,0.0,75.90915609536682,"Punjab, India",398.34727010246854,1
maize,36.93236071638359,30.505324017845666,44.23648437935055,0.0,79.05124042675791,"Punjab, India",610.5585641963023,1
wheat,30.44969792478179,25.482225754192637,44.82932190601401,0.0,30.969442378441805,"Punjab, India",438.29370271889286,1
maize,48.69326386224814,27.5242263204397,62.489718125905895,0.0,25.733622379725972,"Haryana, India",775.7461365888181,1
wheat,27.204912972412725,23.009870328766915,72.88922826390574,0.0,74.43668600396582,"Haryana, India",336.0690923013684,1
cotton,22.07438515018613,21.886522710206986,50.42035463211313,12.253008411579321,46.229001450893065,"Punjab, India",9.989389368459342,0
tomato,7.694366331090483,14.791347647155419,48.435469952089036,0.0,33.11402071230446,"Punjab, India",463.3598234253909,1
maize,13.405042602133284,23.26482872378269,57.14253176017809,0.0,50.862573837941156,"Haryana, India",579.4249099172874,1
rice,45.87235997013215,28.715558037635333,87.32079478082856,0.0,53.91484705780991,"Kolkata, India",748.2694524208783,1
maize,18.422894209551472,22.10133036237908,73.27639283670656,10.401438994910787,26.159368744906217,"Kolkata, India",173.37594700656905,1
maize,22.4742643940747,24.998441096210172,53.81432592093773,0.0,21.467819667144358,"Punjab, India",761.9032364132033,1
